Group_Detector,Right Ascension (Ra),Declination (Dec),Time Delay (t),Luminosity Distance (Dist),Polarization Angle (Pol),Mass (M),Inclination Angle (iota),Mass Ratio (eta),Initial Phase (phi)
group_87_ET_2,2.739270368087874,3.870368436574293,0.0029404531036653185,101.32561757625906,414.8673470676668,0.0006265071083176826,223.1691927894067,0.0006072800569100646,831.821826964411
group_87_ET_3,3.1428228901190933,4.45910356824461,0.002554967831448944,213.00472494379753,434.3109877875381,0.0005728630443275172,453.35990437107745,0.000555695933905835,867.7575993234988
group_88_ET_1,4.177056238592103,4.833641828583493,0.0020800244387614553,153.3372669706477,490.31561706196885,0.0006368676251569596,343.0851357142074,0.0006183807878461776,978.7667223071057
group_88_ET_2,2.929660929433378,3.38816032672038,0.0011830985684207398,87.08977985939012,532.2168945331879,0.0006407964010622345,200.27922340570092,0.0006227497789895983,1065.230034671573
group_88_ET_3,13.210824191609102,15.280633891258814,0.0008140519089166088,160.32741294935192,608.4227643880217,0.0007353214095370324,362.8273628680688,0.0007152725105820932,1235.3068760600213
group_89_ET_1,83.27480489577893,77.69123655821349,0.0038141535410389916,80.05852696403832,174.47926766620844,0.00103137133999806,170.46559367706976,0.0010044271919675035,47.161576924738426
group_89_ET_2,104.1979953622988,97.30181601151573,0.0037891079898345124,35.867077621154344,307.1911222600501,0.0010367989959710676,101.91163543177909,0.0010130601453874832,1029.0839995184647
group_89_ET_3,93.32980527496039,87.03508138475996,0.004468708257040966,25.74446336869514,180.10038022844333,0.0011948808920066046,42.47887852872779,0.0011637761856913022,86.24126362282968
group_90_ET_1,153.9560982314841,8.60544230307315,0.009285512141570593,468.9750697906172,599.1486755253051,0.0025213808174522033,1177.7355404299028,0.0024555885493671627,212.34320919822076
group_90_ET_2,528.8768655974343,29.736057195512785,0.026067252738608257,821.1787941432642,3278.5587516314677,0.007371357535430645,1153.1941070612302,0.007193322604210539,3631.3255347327276
group_90_ET_3,275.1790943705393,15.479685760120145,0.013457795384346657,1164.3361190749927,2334.591704639059,0.003811379325990431,2660.5729269932845,0.0037201355274531014,2086.245851817549
group_91_ET_1,196.75155849082802,179.74608106100527,0.01730411139157597,24.480344618706827,560.9321229269674,0.003388435301402298,36.65748671434167,0.0032998897948341046,363.3087146168052
group_91_ET_2,242.14844236567615,221.15970589554468,0.020208571594698604,179.27366716413022,733.2800760567284,0.0039442091101430845,157.29780881013886,0.003843815018343388,984.52108949637
group_91_ET_3,155.90777915138523,142.32982822150439,0.011908633945574084,58.6900293671514,774.0598324835562,0.002365934537991997,258.20748920619366,0.0023076562142248097,1053.7135234969405
group_92_ET_1,7.0865438485775325,26.151649097758373,0.0117203955147416,16.32794674391908,397.63359168358596,0.0010784593529202934,109.26778078487872,0.0010442038131984561,925.5833036482092
group_92_ET_2,62.33271858233084,213.0070034885418,0.011394984054033075,1619.847945728591,1182.9026014269086,0.0010361819283103214,2363.0158436664005,0.0010079309993241811,1253.7508964718184
group_92_ET_3,11.215208957435578,35.843153485085836,0.011023857778650581,83.75376236004519,617.3530438023527,0.0009651939504704598,264.63914320714565,0.000934371503279928,1045.6956767620813
group_93_ET_1,80.6952900094203,59.23970855625091,0.011115468897190504,131.0710001912225,1092.6443211589626,0.001433353451753951,209.7727458485023,0.0013955863649014895,2057.7810522891755
group_93_ET_2,62.62678276758626,45.97779383181664,0.008474845272944703,225.39559542043762,853.4249040344199,0.0010945071553994236,556.2324582129587,0.0010654767407287079,1605.0411879029577
group_93_ET_3,42.39593930081037,31.485100259065288,0.010090513354079027,77.25144281939679,413.59979192058984,0.0014605671708707003,222.86473484094952,0.0014164100729946376,924.488417156312
group_94_ET_1,154.69210367889016,36.955603073817684,0.0007640412126243146,120.26347404333609,147.3463462580894,0.0009712344199007043,117.97729148079331,0.0009504568419944107,593.2923726210203
group_94_ET_2,95.49205382384184,22.99405351827603,0.004299153788831059,58.89721775029303,285.836539871164,0.0010963482621486529,47.24693189982917,0.0010660346673055322,388.5364288829833
group_94_ET_3,109.91165191633844,26.25795503764197,0.0007605025050262558,72.11979351377066,80.74573525439186,0.0007908813212388416,196.40007436758728,0.000772142287589425,55.90267551395573
group_95_ET_1,3.1341632470042926,2.518235459027943,0.0010448949888107923,67.8292989421945,571.4559434791169,0.0006887753626404126,156.21399919548008,0.0006693864681001289,1147.145311534701
group_95_ET_2,3.0907551357757113,2.4846124779683008,0.0008159475644042555,82.67312933861122,470.75204683927205,0.0005622862509992326,184.18797004038575,0.0005463867567149164,944.7667776323005
group_95_ET_3,10.244879440513007,8.22571052171098,0.002850877526611012,164.06970093949764,587.3774840093795,0.0008281110507894107,359.4377718870246,0.0008048665217635851,1169.4846061369135
group_96_ET_1,144.28463794789405,152.02762375186703,0.010173617980506361,486.830655752548,1557.7340757167956,0.0018494296415049192,318.9816210923365,0.0017923412303441158,2187.798714346737
group_96_ET_2,86.71411307450163,90.8650914686409,0.016233099628356392,158.3728568285844,2483.2331716530225,0.002986460449878847,562.9821913493854,0.002894612601590023,3504.6120697710703
group_96_ET_3,701.4976104004626,738.5195237069361,0.022564637100590895,232.1101454113486,3418.7200917540104,0.004039944848143132,811.9770083063025,0.0039148739372192164,4804.8210586827345
group_97_ET_1,90.282272793191,50.26584390228952,0.005399934969840866,507.48216001873374,1042.6224343528766,0.0022499493187490976,1127.1069226416935,0.0021877756092778524,1736.7103525088542
group_97_ET_2,114.545966697542,63.817602794400756,0.0019240642190227518,240.07063139006425,296.4708253458095,0.0015273965685642906,545.1013703637194,0.00149427500560489,846.0750385327785
group_97_ET_3,96.88371143856114,53.98258135432075,0.001455295662148566,948.1831176524057,666.569107408626,0.0011438927943290204,1922.8134845886336,0.0011217581176805095,1807.4585764380427
group_98_ET_1,63.912560508966635,60.22099774301384,0.011231670243988103,157.20756500907143,596.0497123687118,0.0017761147429917268,334.7400113901263,0.0017218861589369022,1342.7278554429095
group_98_ET_2,26.378608730028414,24.7273378171773,0.010622603316285107,72.51457756130966,683.2265696917376,0.001571704815611545,187.6312480659036,0.0015226792348307949,1505.4097834731683
group_98_ET_3,87.57117832999846,82.45463264927741,0.017310396166017046,313.1006686270382,905.4251791546476,0.0027270810976688146,508.30368635074734,0.0026439324820798724,2152.753976731506
group_99_ET_1,366.51279097416165,169.18332327245753,0.02517387644924499,296.7588383173739,388.205734547852,0.0061502575503741,356.3636569751336,0.005993061180404966,1228.8048486615105
group_99_ET_2,329.39541460741555,152.10415439469966,0.02162887023424752,576.8091420912258,203.18233983742965,0.005245140467375757,734.2179241423844,0.005114038819833198,1850.5406658584157
group_99_ET_3,241.78810157434071,111.58629328571115,0.01734993803776673,638.075043922807,63.30946649488183,0.004181701503627463,512.2735398177773,0.004073391024765033,547.6310201147045
group_100_ET_1,7.6182200374063305,8.157085662412902,0.009243487538777686,46.22568325397198,581.693645462448,0.0011087202676991197,101.08862678148041,0.0010733355323107746,1176.1503880991288
group_100_ET_2,17.14870359239521,18.51450594686029,0.007825112905756321,120.76783290047419,490.063329954138,0.0010399704270632499,256.5166161043102,0.0010088352540895587,990.954975506641
group_100_ET_3,7.757455581138423,8.163814105133344,0.008770410063008213,72.10286637474871,558.5002078393196,0.001113135477121863,168.2922526696112,0.0010787762477936385,1126.5730669780417
group_101_ET_1,553.915986071779,556.7026160024766,0.021150326034835822,378.7918731801527,839.9920824973788,0.007490100875450831,171.36802214919018,0.00730425283231678,94.16637413410542
group_101_ET_2,148.9622130016962,149.7467260491817,0.006955837657092781,95.77366145790468,95.86665154797475,0.0020840509799498145,136.99348427694457,0.00203141964801273,33.04647300187322
group_101_ET_3,149.20741953599236,150.06939490236257,0.008455464816816324,36.109302098633805,49.33656441333919,0.0023367036997307172,132.6830913946254,0.002275457981962451,312.6939334616359
group_102_ET_1,179.23802711965624,60.63494953014531,0.00903150851258524,1158.7834931009104,164.89761756002022,0.0037409298262299513,1417.5802060810192,0.003640007264724218,2516.060057250692
group_102_ET_2,673.2954509402814,227.6449024496507,0.02579271907970019,359.183360565406,85.50131293369306,0.01018387823274005,945.6927294894753,0.009940510185644376,2125.137209206549
group_102_ET_3,261.91608748780277,88.63356333252007,0.006791533992917224,296.33684744129624,421.2700127206643,0.0033611819529704343,435.10461717379997,0.003288315352953764,2074.54947667477
group_103_ET_1,152.09242197031404,115.17303084294701,0.020181698520359136,27.2857931759974,25.440860851593765,0.003289953232146814,103.92641957508079,0.0031999182547007296,175.07358285701275
group_103_ET_2,468.0385269535329,354.3672815553498,0.06070406505693385,507.4727531430798,328.4090063528898,0.009917077351453104,142.06576171397876,0.009647310177363588,188.98265112169176
group_103_ET_3,196.37276028005545,148.5669357154456,0.023341725859246504,73.70614692621459,308.9379110924436,0.0038876382286418794,153.40496707761486,0.003784282680880518,385.33043208117147
group_104_ET_1,56.02664107059417,47.3210160224039,0.00872185048868992,46.387716841308894,1389.4255257402515,0.0018500894175687412,150.96423029211886,0.001796684583830816,2910.6063987103144
group_104_ET_2,10.98195030164105,9.281625957311498,0.003396956848871381,107.87038024696639,744.6489813153532,0.0009586078858112041,191.32638646914378,0.0009313447098855903,1555.2197600400864
group_104_ET_3,3.106814334635904,2.5948745429123123,0.004624123433046017,504.03236598189426,1333.0936165209944,0.0017087110009697364,935.3603448652361,0.0016606302689628533,2786.0133465265785
group_105_ET_1,238.51353920784945,125.33525886888343,0.006087239740922476,146.82944483390426,177.9119271722658,0.003108062728376747,11.14153829553067,0.0030325068252185015,81.46227845977096
group_105_ET_2,125.13315207482721,65.74386975862684,0.0025916521475684703,3.724069364139583,122.37122252720012,0.001627661452493277,130.28800370472175,0.0015879164809575674,81.49488388301937
group_105_ET_3,236.02186107185017,123.99631252729962,0.004459248398417193,226.65758068835984,530.1328584033193,0.0031605332443298086,30.795336520109064,0.003082091590392067,522.0654395204435
group_106_ET_1,106.51177108872702,60.14869677359281,0.001562865198181693,16.733816278661397,91.27976156321103,0.0017050996311495257,12.850279872515115,0.0016635881729032674,136.12571135143713
group_106_ET_2,112.61932388646211,63.59522491002954,0.0017601318228093901,130.39101081106378,26.957911942827767,0.0018451626789552065,159.30357519875633,0.0017999298537912445,222.27422308152762
group_106_ET_3,113.47745399450761,63.95581214943277,0.006966144381593625,166.03628337019921,301.77263860410557,0.0020377297472361673,152.0567065944146,0.0019866658323258657,262.3450425580171
group_107_ET_1,89.77551661842702,14.293498247114831,0.008543041423182351,859.8327489654271,314.24739438948166,0.0018931851820192665,1621.1128866149531,0.0018444535880393033,493.6655146359985
group_107_ET_2,111.7781653266867,17.65205134993732,0.008594415931271119,511.75944127670243,1084.0433223735001,0.0017489891493752776,888.0912092813763,0.001708835442373882,1895.21852371318
group_107_ET_3,93.29256280585807,15.083430332739018,0.021322391022973453,462.3331095791828,1267.8997107616387,0.003888719312878505,880.3257188788006,0.0037730805653475043,2838.1469636033976
group_108_ET_1,468.1431326040217,16.762139868042937,0.0011324038378304952,289.78046343935796,527.6423206208391,0.0010023848760089581,784.4624361996473,0.0009825331958798374,1159.7138746134353
group_108_ET_2,171.7551069688327,6.149826690779887,0.0008274170795200146,25.682008648667278,465.8218223854436,0.0008547271420273234,97.74643852084833,0.0008305923798539579,905.9479070163198
group_108_ET_3,556.8862827729042,19.96237902219555,0.002618609537909805,450.22157442632357,374.80161307774495,0.0013242226699719329,622.0380611124732,0.0012954751714589947,859.9409590329955
group_109_ET_1,7.229078825605031,5.109688605180862,0.009719856429994093,313.32072828300284,412.3442674255933,0.0008300262460065462,678.6169072497377,0.0008027920962085882,821.395545013005
group_109_ET_2,4.558246574418855,3.054789166034012,0.009407258005609842,102.43832863546004,399.19025624840384,0.0008251537102889783,227.63145061975527,0.0007982997025967321,800.6172301357362
group_109_ET_3,4.455117886754311,3.179640798300255,0.00970143498616882,180.38658604268127,414.106795937958,0.0008385929148762895,415.10180302517176,0.0008113274628963504,826.444734222142
group_110_ET_1,62.57966969342417,3.1412164838352017,0.0106455267670055,60.3655072258684,436.06714285996867,0.0012103562874000873,148.82431349909524,0.0011767078714242298,36.09137453012587
group_110_ET_2,49.779978659154914,3.5874409262159745,0.01112151049397379,50.758624340231854,505.1599841025245,0.0011581331356570006,70.64170332098989,0.0011237796639528793,410.6779006032246
group_110_ET_3,79.39253465545791,2.87871457413877,0.009343442337781878,55.463167085415854,300.06874020009167,0.0011747895049329955,72.52496099049759,0.0011454782784057127,555.4742985252458
group_111_ET_1,471.23825981370834,292.58467530737215,0.047804210566919525,1917.185388115076,117.51050845419984,0.010865169107866009,1980.962376921463,0.010565826878572665,2306.1004082073136
group_111_ET_2,128.40670480527868,79.71695131649324,0.013299032733837897,195.14639078725364,142.65411022443044,0.0029650224740846768,406.10137445322846,0.002883202067327595,609.086237157653
group_111_ET_3,14.77375765906916,9.486523982321689,0.014019485470799365,736.4612283552551,1044.2349516213987,0.002395189885206493,1337.411377531221,0.002320219471701821,3000.1238164182455
group_112_ET_1,200.24065735354222,58.81495744136287,0.00382706527356833,51.92631690288171,37.26025273013988,0.0023514165682301195,29.79366983302233,0.0022951098710632055,64.56598514543091
group_112_ET_2,204.95058090810585,60.20015592451993,0.004029128336250744,283.3165944577892,305.01833851299773,0.00253126870807655,169.3704518841343,0.002468982896311878,332.9670021593346
group_112_ET_3,554.5571640648194,163.38068998376605,0.02717039568896162,912.6302362692121,157.2131366612791,0.007850127013665645,635.7327287569174,0.007652110325843419,1289.3707806209613
group_113_ET_1,41.04318314221705,18.43350196736858,0.009240621277387583,440.6092087190341,448.9224038442455,0.0012286695823981284,1022.0412448050338,0.0011944224370499345,913.0093197064994
group_113_ET_2,5.2757214994007615,2.4850875954715392,0.008278306003967477,71.9607027099915,442.56960092841734,0.0008611205443206042,161.78927320679105,0.0008334043276054589,880.0492467064792
group_113_ET_3,3.8170019161425093,1.7530741662622125,0.008565803689422495,46.569450793517206,479.51007930177263,0.0008973537401363577,104.26033842835147,0.0008685780486368968,960.2714759857892
group_114_ET_1,22.09757895576327,63.60370634345638,0.008539435216258934,6454.564027633403,555.2154865302048,0.0011580641579879173,14232.11219947339,0.0011273486286991743,1025.2659551676454
group_114_ET_2,1.711044862060573,3.4826642286742144,0.007936726091144906,161.21107816763808,412.0943801275969,0.0007971208426089213,365.85197368187187,0.0007715036968164344,824.6478664318093
group_114_ET_3,1.7143606310999373,3.5034715992433862,0.008026367362678115,225.46620718097924,410.30462191286784,0.0008022484466489882,515.9833424128626,0.0007764588677124953,821.464858040657
group_115_ET_1,147.81578120812804,73.31389169138559,0.01354220674552164,817.7232690922245,460.7344762752561,0.002307089656305128,1612.1684297606826,0.002247698727333542,761.4201682563393
group_115_ET_2,19.306944792438966,9.338079278170525,0.009346196211801078,78.31040396195782,727.7187503015379,0.0011157991327202992,130.39375416632382,0.001080236676685542,1430.3003450394008
group_115_ET_3,141.42640577200174,70.11605386525565,0.012274433475688346,68.42015742011444,585.4620441700401,0.002123021573641968,225.596790393029,0.0020694597081406733,909.7674877721146
group_116_ET_1,5.608505644925004,0.014630041217900678,0.009431823378835802,46.14081283117573,122.12839546167972,0.0015702440354948362,55.95220853650934,0.0015248900882097155,248.82647840357828
group_116_ET_2,12.551346137114912,0.028445885994269986,0.021117874460007208,15.301071508769008,68.97641028286941,0.0035236429202992413,35.53951135931925,0.0034213850223134726,154.95982993188466
group_116_ET_3,8.10789714454841,0.030127235952696757,0.013628883134234052,75.06088502949197,62.22347635415227,0.002291913776663946,104.33196672101485,0.0022253693334921176,145.21886118849613
group_117_ET_1,11.43855100286055,11.957517234897866,0.008740667255582155,144.8198215060391,703.7360370809123,0.0011697466994678224,339.81461647170846,0.0011341556761814162,1376.4357622858547
group_117_ET_2,5.367250702968787,5.3821491408995765,0.009284077283033529,95.88351512941729,728.8806482803544,0.0012246769129511837,205.10625426387801,0.0011866197402419043,1447.4929196888884
group_117_ET_3,4.032273945776766,4.1210583848520335,0.007145790035750131,42.668169510756236,555.470003281257,0.0009460057245126262,96.1163204277701,0.0009163079388759624,1108.2474052454138
group_118_ET_1,4.599584278564226,15.901537176252969,0.0021737976700219185,746.6660020869149,310.4487665545781,0.0005800827172211482,1962.6312349627738,0.0005632402336745483,746.4357051163148
group_118_ET_2,0.9890631654058539,3.0196517308599966,0.0032216174315897084,200.27630330806028,471.11532165775014,0.0007300202428893944,239.73311202338937,0.0007081749287834318,959.0430678113686
group_118_ET_3,1.0223487531802868,2.997757106073103,0.001803367076202908,139.65464130187007,493.6170916488513,0.0005672369176962491,148.34034587178007,0.0005512734257509821,951.5361503288071
group_119_ET_1,1.1009815991051488,12.58471439273236,0.0021652051502627596,263.9221296340068,465.92646879197974,0.0007137137900482094,385.99202849277316,0.0006926586787450624,941.2951778283036
group_119_ET_2,0.6469460625065149,7.371729685489514,0.0006889689430884789,71.4196622024422,548.2601069274763,0.0005829726587516253,80.58161959156982,0.0005666841469816088,1089.705333921352
group_119_ET_3,1.168409271725742,13.428197092551896,0.0009337162686364206,364.1159116147855,406.73045096065744,0.0006073032001674753,923.1514019740698,0.0005899967244521453,822.90397037243
group_120_ET_1,117.14874106368107,7.9588653422161135,0.00646966332058485,2141.69203752396,701.8738696184439,0.0016563180770000395,3841.542006366877,0.001617533609093003,1894.262773403849
group_120_ET_2,29.95826423593083,2.00415063416517,0.009694046358907669,1104.2839162408004,1176.758673404408,0.001862070193519985,1988.713558563002,0.0018073255813624164,2606.5347513102915
group_120_ET_3,54.961115350899455,3.6080624203184284,0.017687794871080773,371.3619378415243,2305.7892000530865,0.0033271666563190463,726.5355254650244,0.0032277796467079143,4857.380774605177
group_121_ET_1,43.282629197103965,67.75725319153717,0.0030130227932580866,196.4116291611295,106.66547974056525,0.0009838915330131978,493.27842727256075,0.0009570395389922908,409.475579164192
group_121_ET_2,39.290183296132895,61.55634514052498,0.00413858216377921,243.58374397505878,214.73015463241023,0.001028898756837662,406.2661508832562,0.000999795111783932,580.823537527929
group_121_ET_3,21.308609302212442,33.14279631750378,0.004167760267012367,60.53722071629152,689.1461051094512,0.0008032481251795821,56.64458970759637,0.0007797023315860444,1288.6928961808624
group_122_ET_1,46.386783808319436,3.169504673190922,0.001366199838945136,44.21670271886639,409.39697288171726,0.0006788204765060308,106.04589522100392,0.0006640745731866705,516.7879525092624
group_122_ET_2,21.04424788179839,1.408377688208987,0.0018901127905768863,1.8588296321608968,124.75854117977465,0.0005971856908901144,7.315529181465781,0.0005802306068248281,383.2612155490419
group_122_ET_3,46.085765289908295,3.077728237791358,0.002846628771103785,62.530539881513796,331.3886579136831,0.0007749608523245834,119.53523123374461,0.0007566371310121263,363.7934792592447
group_123_ET_1,46.645129693496884,4.705459781275242,0.01046974460194561,79.31813057102003,436.54742229340627,0.001684405712119911,109.85981773240326,0.0016351750456815208,762.9644642793805
group_123_ET_2,86.59031698312639,8.572428470232698,0.01290743501357569,250.8574357921119,191.02669955703257,0.0022789932687832483,448.5283923413391,0.00221684675263445,187.67256752652813
group_123_ET_3,112.025667782658,11.049500797698844,0.015242479394290496,87.63469033232242,72.83039172396468,0.0027325052950326507,122.16534703351451,0.0026600738552104495,174.10042762793142
group_124_ET_1,1.5506434542109977,4.245018300239191,0.00235673914863364,22.89839061971474,371.05266698565936,0.0005740824407940576,46.80985437739709,0.0005570827372109499,750.1547410822205
group_124_ET_2,5.7612533271923025,16.747555164866203,0.001548408174368075,188.6451348356819,433.0862973086827,0.0005043311140887798,436.8651173989176,0.0004902117172577418,810.2609708527843
group_124_ET_3,2.3103090820026417,6.773112039476931,0.0027421274688533095,50.141171167894164,407.0596134260378,0.0005629543132864674,100.13691427730012,0.000546345056990064,793.097517348614
group_125_ET_1,122.93661858457986,14.588905963870616,0.006932162912480943,556.272484169002,627.567241433061,0.0020974915924278623,865.8549276283924,0.0020472199256256663,887.1767714275875
group_125_ET_2,134.32108956620573,15.843778016339826,0.0041324395152726855,309.0930041085674,619.2599478495652,0.0019571639129767606,403.86786371040756,0.0019128988569773677,901.7672588298659
group_125_ET_3,180.1017318336241,21.216088166985813,0.004120510323423107,551.1022433001807,357.18970665116973,0.0033673235046946127,934.4341982397408,0.0032808922334584077,1296.7623649400464
group_126_ET_1,150.3829487609375,110.37982066392841,0.0027433466652374014,40.34188852830962,234.19325014523506,0.002037026707900197,39.41637177408951,0.001987658634681288,57.1195933091203
group_126_ET_2,475.86259215489656,349.2835766688761,0.009064644711329842,49.232555694593266,742.9874009846168,0.006512653964409783,14.071517392181583,0.006356012459823778,128.52857663015365
group_126_ET_3,117.10667010279874,85.95522978400766,0.0021058704829325725,19.846584172720927,165.11827143075806,0.0015653626372708327,54.79574219656775,0.0015278323496524453,47.956169015977544
group_127_ET_1,720.3091196386891,560.8980634271348,0.04787144020164274,367.91946238357133,250.732053299156,0.012867329119920315,882.971658790742,0.012524541211912925,1095.7502896052847
group_127_ET_2,468.8294104986296,364.76371901662594,0.02369166946850571,1863.34888778069,320.47494564264576,0.00660154148083415,2095.5383581244228,0.006441067188457104,2780.3214158321734
group_127_ET_3,283.28955411326956,220.65079477204594,0.021082363233058777,726.2636140841224,20.75446594410398,0.0053854699377486335,487.2209428867899,0.005238831858638187,1032.0488622461733
group_128_ET_1,73.53240973078218,16.05244125223648,0.006063850392616396,7.804096142064124,116.47422776510382,0.0016238889386209837,9.674983989455844,0.0015817404751517904,77.15554232031705
group_128_ET_2,55.14722248073107,12.025458954587064,0.004512718489945086,9.097320366719947,128.56053185149548,0.0012255807205835449,32.79086206069832,0.0011935150267954966,27.02736750548984
group_128_ET_3,81.75831098393205,17.88093771233703,0.006975458758420535,26.796584343951743,195.1663272243978,0.0018997449566676575,18.067429005682285,0.00184969514625185,52.61735679459673
group_129_ET_1,219.09452879585695,73.86993527796284,0.01783998213695832,202.3777481123503,163.72244650211923,0.0047135308186843665,207.7430611319905,0.0045883413534887766,490.51449380125524
group_129_ET_2,407.69799940681327,137.59641569205303,0.03422590263328669,126.93132183321266,141.10064607164162,0.009018443746734802,71.67789437026944,0.00877921990274528,456.0828675050667
group_129_ET_3,292.13866314753767,98.46569732938204,0.02198105255683803,4.204690167506022,199.39694189219708,0.006031704986059672,95.917713697774,0.005874420160547218,61.84255633531933
group_130_ET_1,65.06739825046895,27.83958708623582,0.012835195122420028,48.79210664182623,88.54486070996303,0.001776165535068929,132.1922519497982,0.0017273008838419456,46.73871731953045
group_130_ET_2,50.93208109649735,21.69088817308027,0.013100551301548382,94.2478535858312,168.319657055632,0.0017247200618225426,163.33211475308423,0.0016748388111749108,481.7531305643908
group_130_ET_3,72.16208832813578,31.146725554373145,0.010720849595743667,123.39726485187408,633.0368188959555,0.001457789971636421,190.55211587686182,0.0014217077798050909,1054.638880790754
group_131_ET_1,44.904730415718525,46.68548059580514,0.008866391399513129,1569.507398741016,987.0394926576142,0.0012684825733135364,3117.456587449011,0.001227353848389923,1669.190420830715
group_131_ET_2,61.45166874471947,64.42969299834292,0.015462007152671788,555.8431269836977,1035.255530750756,0.0025046507546465286,1249.661675554124,0.002427220354092975,2251.753393375586
group_131_ET_3,118.68108908343652,123.94494705971998,0.00902873479055936,1198.850772883456,174.5943164004685,0.0017332236606239957,2342.0905419203295,0.001684124890032964,592.3180833124059
group_132_ET_1,101.88190583935074,46.495921722448124,0.016801101002136654,35.05386490910796,117.49173917308028,0.002577571268837155,26.648882524704447,0.0025079305764222405,73.92361639139972
group_132_ET_2,81.09931530608205,36.981899489804285,0.012592045263280751,89.27193886677651,30.062473119083972,0.0019629372471348483,225.50109705350332,0.0019106625652819586,191.38385357640288
group_132_ET_3,71.62258675936172,32.76176039377977,0.01410824056750663,46.02617178677458,294.4003563288068,0.0020949264808048478,110.01567201991232,0.0020359547009806463,400.45684353310776
group_133_ET_1,67.70560534325615,38.97360676809563,0.011255035916417841,55.329271829914575,989.155755649153,0.0014065512291819924,184.28502904516967,0.0013697277279962317,562.1139491289771
group_133_ET_2,72.2043797400938,61.413962474563704,0.009398137499102148,14.535622193323809,1385.1885665103694,0.0012381981752990281,91.21835015441657,0.0012039026203015046,1027.2760722518356
group_133_ET_3,72.31847661843466,47.06940822767379,0.014463707088756769,286.88718638267466,962.1293772490266,0.0016141669172213588,380.5671839813898,0.0015704118398748776,300.91728141616164
group_134_ET_1,69.24655006076073,6.715416677455748,0.015898594884899437,66.04339219401895,198.5869396542694,0.0021975642189050117,88.46923248948895,0.002136052326186937,220.29320417336223
group_134_ET_2,93.50613502625079,9.184450788980646,0.017775432153266515,62.6858243428794,17.18635388612259,0.0025822451853505833,79.04401656083655,0.002512868401765494,276.46729965426925
group_134_ET_3,69.22975218445974,6.737667430239584,0.015057221741980768,9.15500687634289,138.7397798111254,0.0021124521188280094,51.196841821491624,0.002053993497979792,96.45649500517239
group_135_ET_1,269.23117667133835,280.44958510603044,0.002743635813770271,115.38843836413952,2656.430130481632,0.0012416050215017813,723.550221922451,0.0012092873612547397,2489.665204039063
group_135_ET_2,1515.0455424660988,1578.2078803421575,0.007015919872981034,4345.976328893117,7568.338764824299,0.0035148220861171667,2483.1455872204433,0.003435595133996606,7291.525593503201
group_135_ET_3,528.64325089049,550.7058635604263,0.004499199967156532,1065.7707464226698,2526.5891419874642,0.0022101883231847343,828.4140514176933,0.002148404591030755,2428.5202117024246
group_136_ET_1,172.79242859631066,31.896185446569273,0.010010318607201267,214.6984745830545,342.32474400390066,0.002743987332669769,464.14146703244427,0.002672949975948582,232.47075656214867
group_136_ET_2,1021.3600513279449,188.89765995541592,0.048839596552654053,1218.8923744771382,5790.769355540833,0.01377710074087286,2391.6306663734144,0.013450820084688696,8152.142394575041
group_136_ET_3,175.10369171677252,32.33303250776961,0.009725207913853931,928.7563595029608,882.4478505542036,0.0026886755131036665,2207.6516057653744,0.002619958448080744,477.5199054447653
group_137_ET_1,10.915171828900379,2.417980946922221,0.011382683224493716,27.79333884798749,468.96083233859645,0.0011357364624609682,57.15451956226357,0.0010994415382302879,912.3909568829238
group_137_ET_2,22.918084432112025,4.153338304206216,0.01048308456979209,170.2316855369118,576.7848081220175,0.0009454578202170192,358.70682388677534,0.0009165336775568211,1214.1705590658826
group_137_ET_3,15.400613925724809,2.7295619130463438,0.01171277216503319,27.803885606510796,609.7033546754982,0.0010258049087402026,68.00447648969642,0.0009924639184568772,1259.080992217743
group_138_ET_1,155.0212501061153,135.08697462093798,0.03015349893780973,128.44581216519157,739.3795570128482,0.0034078317880659975,6.9173773110761125,0.003313342459024355,31.318923528147327
group_138_ET_2,88.22150516874456,76.8371673731428,0.01705319855842476,0.8312563190621193,497.885661510747,0.001926366073556864,16.30064342579727,0.0018728500520534973,3.923136960281213
group_138_ET_3,206.55479647785336,179.63783218246076,0.039147295575638626,220.85589280241956,1247.0128595340475,0.004424906658451239,1.7930161202373907,0.004301881260095333,33.77232208608958
group_139_ET_1,84.38978426369832,12.021150085915135,0.01628986361236922,82.03232486584977,162.96626797252486,0.002523981351230348,103.1073663976774,0.0024531952711190066,528.9216084422397
group_139_ET_2,102.43753052590168,14.503416307319892,0.016424548545529487,81.67116129769546,102.13378220853507,0.0026644070348269136,78.52248727340074,0.0025925044821157868,52.37147830022913
group_139_ET_3,104.89731177817048,14.903237381494087,0.01875020698300356,26.67074467903597,104.8362577770643,0.0029938201195747424,90.60700969929115,0.0029107416836979447,471.61464013783
group_140_ET_1,27.952670350027564,13.925624693588375,0.009625685106966672,59.80911538544934,663.5155439299069,0.0010466122628500882,140.30756564657693,0.0010119947259307886,1298.4689677040549
group_140_ET_2,5.796528219361217,2.8631188121491054,0.0085782644654019,88.04315409669789,537.9177504147308,0.0010111017495227318,199.93574185491838,0.0009790396491401456,1083.0720821422153
group_140_ET_3,3.6204352170420124,1.8564648257100829,0.007817106346836066,73.28440198050068,500.9270117705114,0.0009192886201561376,163.31985287367525,0.0008901344048946318,1005.6052128295199
