Group,Detector,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49,Value_50,Value_51,Value_52,Value_53,Value_54,Value_55,Value_56,Value_57,Value_58,Value_59,Value_60,Value_61,Value_62,Value_63,Value_64,Value_65,Value_66,Value_67,Value_68,Value_69,Value_70,Value_71,Value_72,Value_73,Value_74,Value_75,Value_76,Value_77,Value_78,Value_79,Value_80
group_3,ET_2,79948.42309663724,-66271.59535029557,6577139.552860153,-1560.0857328006882,1206.483079469368,-25659945.59361022,2171.9849418096896,-24409427.19533412,-5679.137647095387,-66271.59535029557,55017.27783797163,-5464503.717773648,994.2345823831183,-1087.8907051850338,24349963.194856822,-1840.720366743214,23321431.64541854,4867.260861630375,6577139.552860153,-5464503.717773648,545261022.5838594,4.863105016667227,122336.45284440777,-2271329806.1711206,175464.73308211955,-2167825469.320305,-478615.2330513151,-1560.0857328006882,994.2345823831183,4.863105016667227,4152.229820766844,652.3059223099813,-2197.2221979150727,-237.84271860980095,-2491.5155048419842,0.12077813671678547,1206.483079469368,-1087.8907051850338,122336.45284440777,652.3059223099813,153.63869802862177,-2398319.474817639,35.268277547085106,-2381683.7718028,-199.99564794661285,-25659945.59361022,24349963.194856822,-2271329806.1711206,-2197.2221979150727,-2398319.474817639,240959593857.11905,-3330825.249334014,243538274258.1461,9402170.482803801,2171.9849418096896,-1840.720366743214,175464.73308211955,-237.84271860980095,35.268277547085106,-3330825.249334014,116.94846258510617,-3304902.8258993477,-284.34510843402586,-24409427.19533412,23321431.64541854,-2167825469.320305,-2491.5155048419842,-2381683.7718028,243538274258.1461,-3304902.8258993477,246216062507.99734,9337278.834031899,-5679.137647095387,4867.260861630375,-478615.2330513151,0.12077813671678547,-199.99564794661285,9402170.482803801,-284.34510843402586,9337278.834031899,783.0045674487399
group_3,ET_3,25349.059575366435,-21522.00581549026,2125301.3763985788,530.5370695121344,691.8944447496405,-7500009.122875955,-5117.10754505593,-7092340.827512175,-1797.7128921992826,-21522.00581549026,23638.887880004266,-1898722.2872342977,2192.24506830896,-3934.298563779492,9842369.444303367,4281.974920518522,9488976.951874726,1760.1748510909586,2125301.3763985788,-1898722.2872342977,179918665.6592642,-80.20757773456822,116717.66929010606,-742644547.891078,-436436.80952594755,-708395446.8098432,-157710.70970151588,530.5370695121344,2192.24506830896,-80.20757773456822,1362.958345347395,-1636.3989170821153,-659.3220660654774,-367.17857616875517,-757.7801864604955,0.06460542583575862,691.8944447496405,-3934.298563779492,116717.66929010606,-1636.3989170821153,2106.4581930790964,-2291192.5644616885,-88.63693059936753,-2275289.086036712,-190.8758846158015,-7500009.122875955,9842369.444303367,-742644547.891078,-659.3220660654774,-2291192.5644616885,77898086724.50183,8545179.204964574,78722303095.27557,3057462.3158251,-5117.10754505593,4281.974920518522,-436436.80952594755,-367.17857616875517,-88.63693059936753,8545179.204964574,2078.5073800636387,8485530.905927692,713.281091783502,-7092340.827512175,9488976.951874726,-708395446.8098432,-757.7801864604955,-2275289.086036712,78722303095.27557,8485530.905927692,79578756313.7507,3035347.645333695,-1797.7128921992826,1760.1748510909586,-157710.70970151588,0.06460542583575862,-190.8758846158015,3057462.3158251,713.281091783502,3035347.645333695,257.0372956514243
group_4,ET_1,17584.059898826836,-63325.67895214456,3848000.398358796,-614.6395201216558,-10678.980207756875,-47912615.62016679,-779.2941304239341,-47291201.90561325,-4942.743586422749,-63325.67895214456,292023.76502289245,-17547913.574403223,2539.2242770694265,32494.033289729297,66886261.99239655,2819.948656190626,63557159.88937368,15046.28889950948,3848000.398358796,-17547913.574403223,1057964926.3568349,1429.3159183160083,-2002394.6524803191,-4373608961.048734,-71216.36585227173,-4173116743.376195,-925847.0366049509,-614.6395201216558,2539.2242770694265,1429.3159183160083,8009.891185792951,-149.3455231539279,-10178.531509183125,5194.749442489436,-10791.852609886188,-0.33884589190591813,-10678.980207756875,32494.033289729297,-2002394.6524803191,-149.3455231539279,7072.005383264007,39105226.23113327,153.50704329101842,38830593.46829024,3268.4101555898214,-47912615.62016679,66886261.99239655,-4373608961.048734,-10178.531509183125,39105226.23113327,462247776353.16626,1316867.1972715151,467173401767.91504,18076499.2228619,-779.2941304239341,2819.948656190626,-71216.36585227173,5194.749442489436,153.50704329101842,1316867.1972715151,3377.900431005347,1305015.4621275351,115.53414407245711,-47291201.90561325,63557159.88937368,-4173116743.376195,-10791.852609886188,38830593.46829024,467173401767.91504,1305015.4621275351,472289594151.578,17949420.96185313,-4942.743586422749,15046.28889950948,-925847.0366049509,-0.33884589190591813,3268.4101555898214,18076499.2228619,115.53414407245711,17949420.96185313,1511.1246177013186
group_4,ET_2,18186.96615817018,-65259.16956453069,3828561.204443843,234.55625410548495,-9823.462276346349,-48473163.83912158,1547.0938032626682,-47856579.312545486,-4959.407230706038,-65259.16956453069,298120.00659734465,-17395053.603013214,3584.3057569237567,30583.11817102889,73522599.31696287,-2577.504479053459,70240367.3417344,15284.032163875041,3828561.204443843,-17395053.603013214,1020668448.223446,-827.4883232380355,-1774084.098268824,-4220400764.677486,257042.29730243576,-4026698372.5355787,-893874.4240086678,234.55625410548495,3584.3057569237567,-827.4883232380355,7732.539517683475,539.9006205980406,-4776.5292538225785,3936.4453939668037,-5362.201973004734,0.433599123770187,-9823.462276346349,30583.11817102889,-1774084.098268824,539.9006205980406,5778.319869379071,34535850.55731426,-557.9904538609662,34290183.02522504,2893.748269754989,-48473163.83912158,73522599.31696287,-4220400764.677486,-4776.5292538225785,34535850.55731426,445290470836.5135,-5008353.76162776,450028087295.6919,17427487.216926627,1547.0938032626682,-2577.504479053459,257042.29730243576,3936.4453939668037,-557.9904538609662,-5008353.76162776,2124.7976169355734,-4972889.032118481,-419.5958342679149,-47856579.312545486,70240367.3417344,-4026698372.5355787,-5362.201973004734,34290183.02522504,450028087295.6919,-4972889.032118481,454949437264.45825,17304192.204441044,-4959.407230706038,15284.032163875041,-893874.4240086678,0.433599123770187,2893.748269754989,17427487.216926627,-419.5958342679149,17304192.204441044,1458.659611608225
group_4,ET_3,18220.174490886835,-59723.314063497375,3638268.099318211,-546.0746190488426,-8971.201407443585,-47087276.961432055,-1185.0728183670922,-46504168.30973883,-4764.894708674035,-59723.314063497375,257983.8032440853,-15434574.339096919,4219.566261380046,24783.791283383354,58293953.29481098,4456.040947726949,55351336.899585195,13235.70684771578,3638268.099318211,-15434574.339096919,933139661.3461996,935.4582122470161,-1545936.8320543652,-3874757355.0345325,-161800.34822294023,-3697386386.5341196,-818841.8777020167,-546.0746190488426,4219.566261380046,935.4582122470161,7094.133975461936,-342.4686957722725,-5475.155354786882,3084.734550261077,-5974.164600784238,-0.10231624289364169,-8971.201407443585,24783.791283383354,-1545936.8320543652,-342.4686957722725,4787.292648532901,30247868.80793041,354.3091842524931,30036076.45905719,2526.2690013011093,-47087276.961432055,58293953.29481098,-3874757355.0345325,-5475.155354786882,30247868.80793041,409237084797.8373,3231109.7646960337,413597453977.07623,16004721.64242443,-1185.0728183670922,4456.040947726949,-161800.34822294023,3084.734550261077,354.3091842524931,3231109.7646960337,1394.436431456334,3209756.4874610845,266.4288618398915,-46504168.30973883,55351336.899585195,-3697386386.5341196,-5974.164600784238,30036076.45905719,413597453977.07623,3209756.4874610845,418126541567.90295,15892210.234851617,-4764.894708674035,13235.70684771578,-818841.8777020167,-0.10231624289364169,2526.2690013011093,16004721.64242443,266.4288618398915,15892210.234851617,1337.7365010337257
group_5,ET_1,7968.301166865753,11300.86618065899,-723801.0158332404,1468.5102616832066,-733.9196555715821,-1516235.2617983301,2486.8810940655612,-1667451.8231002435,408.4477271782898,11300.86618065899,30885.495511284815,-1850149.4212307725,-192.3256673084849,4364.941799691856,9870961.908781309,4544.3758768606785,9529105.377445312,1724.448831579805,-723801.0158332404,-1850149.4212307725,111681776.36662409,357.09953921712247,-233052.6312839464,-448584351.9660528,-265208.6802015487,-427393505.9259305,-96969.80601104285,1468.5102616832066,-192.3256673084849,357.09953921712247,830.3300007904595,-964.6302948085336,-524.0540594825994,775.2759827568234,-576.6942539046818,-0.05141974427857881,-733.9196555715821,4364.941799691856,-233052.6312839464,-964.6302948085336,2034.3753806365619,4499090.948301523,137.34606527673319,4466686.768136049,378.2258782549691,-1516235.2617983301,9870961.908781309,-448584351.9660528,-524.0540594825994,4499090.948301523,46135441592.407585,5054852.244456635,46613301224.81584,1830236.0789635987,2486.8810940655612,4544.3758768606785,-265208.6802015487,775.2759827568234,137.34606527673319,5054852.244456635,1903.979399164901,5016299.918840794,429.7383329527274,-1667451.8231002435,9529105.377445312,-427393505.9259305,-576.6942539046818,4466686.768136049,46613301224.81584,5016299.918840794,47110469780.42803,1815885.5079184189,408.4477271782898,1724.448831579805,-96969.80601104285,-0.05141974427857881,378.2258782549691,1830236.0789635987,429.7383329527274,1815885.5079184189,156.57779239354565
group_5,ET_2,17598.82916777063,30443.926343285046,-2037046.417704971,-1575.0994095823196,760.7158112993264,3608702.9768733517,-3725.6070550692693,3213007.3747749245,1532.02701729502,30443.926343285046,63760.48258019511,-4034582.4199553854,1397.3914828888564,5987.81976074288,18309253.662998192,-6408.8285825474595,17559409.11535399,3590.782213396004,-2037046.417704971,-4034582.4199553854,259496556.70241365,95.32990003038324,-304261.46141837264,-1072931595.1197582,443771.8255153364,-1024188714.6588616,-226149.61247035992,-1575.0994095823196,1397.3914828888564,95.32990003038324,1960.217386405086,1622.408794327934,437.5172137908382,891.1422726521608,309.87531620887023,0.13844017633592698,760.7158112993264,5987.81976074288,-304261.46141837264,1622.408794327934,2007.0322098858794,5914942.138631653,-231.31200550608213,5872889.726438295,495.56170069371285,3608702.9768733517,18309253.662998192,-1072931595.1197582,437.5172137908382,5914942.138631653,114662025958.69272,-8646655.840369347,115896733141.59933,4459354.895246264,-3725.6070550692693,-6408.8285825474595,443771.8255153364,891.1422726521608,-231.31200550608213,-8646655.840369347,1819.0262679983325,-8585982.693322789,-722.845825159218,3213007.3747749245,17559409.11535399,-1024188714.6588616,309.87531620887023,5872889.726438295,115896733141.59933,-8585982.693322789,117178447362.72044,4429358.06571227,1532.02701729502,3590.782213396004,-226149.61247035992,0.13844017633592698,495.56170069371285,4459354.895246264,-722.845825159218,4429358.06571227,369.6666474897528
group_5,ET_3,42610.74812618369,75957.22076565157,-4894092.85619219,1332.2015287175957,2503.7387690321375,15898165.789867386,333.3750345184138,14965402.789452232,4048.459914207657,75957.22076565157,136529.0081236475,-8806929.924013251,1027.4503522511575,4849.4667359937075,38879296.13818593,437.1299684477484,37231906.669680625,7797.468729573259,-4894092.85619219,-8806929.924013251,569355973.8503789,833.1944526674931,-309441.88354520965,-2326306967.91384,-18749.89757556957,-2218791432.7614117,-495697.53100412193,1332.2015287175957,1027.4503522511575,833.1944526674931,4275.412274516868,-74.67607917202314,263.68884934550283,579.8717881415417,-1.2740444891528568,0.1068366334390436,2503.7387690321375,4849.4667359937075,-309441.88354520965,-74.67607917202314,315.52913900178413,5989463.30794581,10.66133231609212,5946340.775795601,503.2462491115274,15898165.789867386,38879296.13818593,-2326306967.91384,263.68884934550283,5989463.30794581,244565937573.2812,477062.16141402454,247156695212.739,9592679.133090105,333.3750345184138,437.1299684477484,-18749.89757556957,579.8717881415417,10.66133231609212,477062.16141402454,80.08896214192994,476438.3772698856,33.316978710030504,14965402.789452232,37231906.669680625,-2218791432.7614117,-1.2740444891528568,5946340.775795601,247156695212.739,476438.3772698856,249848608821.1222,9523546.954805618,4048.459914207657,7797.468729573259,-495697.53100412193,0.1068366334390436,503.2462491115274,9592679.133090105,33.316978710030504,9523546.954805618,806.1388483211786
group_6,ET_1,151614.27235116262,-198132.86137014284,13688924.100810999,920.1682051791853,-17936.206500899905,-16312763.062263833,-872.9607542975741,-14038290.321682746,-8925.633224717683,-198132.86137014284,271428.972887012,-18438231.332428496,-4505.814379944427,30189.043962341148,78206812.48124394,4.584672814111229,75247185.27370098,14987.726909130739,13688924.100810999,-18438231.332428496,1267315357.1542313,975.3072917536645,-1969065.2813560823,-4387318162.856026,-145437.55089783532,-4180684666.309434,-981146.563162727,920.1682051791853,-4505.814379944427,975.3072917536645,8107.328256120114,-198.83496386828045,-4891.015194951753,4002.627991585614,-5518.70569941587,0.38720484861784954,-17936.206500899905,30189.043962341148,-1969065.2813560823,-198.83496386828045,6161.760117243552,36300983.543526225,358.34216254814805,36039973.04340553,3068.313389110681,-16312763.062263833,78206812.48124394,-4387318162.856026,-4891.015194951753,36300983.543526225,462115911612.7351,2692793.081269798,467026895819.99927,18097164.419214517,-872.9607542975741,4.584672814111229,-145437.55089783532,4002.627991585614,358.34216254814805,2692793.081269798,2009.9702288074218,2673231.254506881,227.69490553338065,-14038290.321682746,75247185.27370098,-4180684666.309434,-5518.70569941587,36039973.04340553,467026895819.99927,2673231.254506881,472128793555.4646,17967257.823118642,-8925.633224717683,14987.726909130739,-981146.563162727,0.38720484861784954,3068.313389110681,18097164.419214517,227.69490553338065,17967257.823118642,1529.1188334730016
group_6,ET_2,215007.60267521304,-272515.24216705735,18552942.30853217,2757.029122959699,-25377.689720572045,-40352805.94139057,1274.1696845602596,-37305320.09436615,-13057.08121627827,-272515.24216705735,353783.331970638,-23876960.726500824,-1992.2589894889165,38188.924823413596,105794156.34485945,-1009.1933783002377,101970494.00425199,19647.0375467395,18552942.30853217,-23876960.726500824,1619724332.538376,980.1380140253525,-2437164.3942439854,-5598790529.435474,11076.238344857558,-5334488728.063963,-1253749.4120047651,2757.029122959699,-1992.2589894889165,980.1380140253525,10352.314346754236,15.311411169966938,-11407.255941551868,4370.8595477890985,-12287.0980578108,0.04336624578227201,-25377.689720572045,38188.924823413596,-2437164.3942439854,15.311411169966938,7380.098367241424,44839963.67374429,-27.280111238441677,44515030.351508796,3796.5766103568685,-40352805.94139057,105794156.34485945,-5598790529.435474,-11407.255941551868,44839963.67374429,588327108280.9469,-232667.86186986722,594564677645.9379,23067884.23180784,1274.1696845602596,-1009.1933783002377,11076.238344857558,4370.8595477890985,-27.280111238441677,-232667.86186986722,1845.5808359131174,-232192.11413945322,-17.34126487668172,-37305320.09436615,101970494.00425199,-5334488728.063963,-12287.0980578108,44515030.351508796,594564677645.9379,-232192.11413945322,601045601222.2922,22900742.025247492,-13057.08121627827,19647.0375467395,-1253749.4120047651,0.04336624578227201,3796.5766103568685,23067884.23180784,-17.34126487668172,22900742.025247492,1953.095692608329
group_6,ET_3,129172.27593853115,-173489.1204096291,11348915.952416673,3980.4358379058813,-15169.853547046907,-16023080.106881311,3052.5516390072316,-14143331.341241308,-7523.00369207701,-173489.1204096291,247939.6362908085,-15907530.596255561,-2825.165746730927,27375.791183577,78982820.47207373,-3241.8870782336985,76451490.79312208,13528.96789656966,11348915.952416673,-15907530.596255561,1036208848.0530621,378.04575889196946,-1622236.9360911231,-3559646643.15846,105348.49988656587,-3390725297.666022,-799924.8830567109,3980.4358379058813,-2825.165746730927,378.04575889196946,6594.4999348163055,142.52098752147884,-6914.301056083009,3417.774705681016,-7455.516131495764,-0.3057444802314822,-15169.853547046907,27375.791183577,-1622236.9360911231,142.52098752147884,5119.160424346373,29677694.863602534,-257.0038754930593,29458463.785487592,2522.5227439583723,-16023080.106881311,78982820.47207373,-3559646643.15846,-6914.301056083009,29677694.863602534,372139387231.6466,-1911634.4450482698,376064572954.38324,14629853.873791877,3052.5516390072316,-3241.8870782336985,105348.49988656587,3417.774705681016,-257.0038754930593,-1911634.4450482698,1792.753818397553,-1897421.7635354493,-163.29646104390486,-14143331.341241308,76451490.79312208,-3390725297.666022,-7455.516131495764,29458463.785487592,376064572954.38324,-1897421.7635354493,380144112693.33,14521678.610091811,-7523.00369207701,13528.96789656966,-799924.8830567109,-0.3057444802314822,2522.5227439583723,14629853.873791877,-163.29646104390486,14521678.610091811,1243.7558823786806
group_7,ET_1,30834.99301760707,-33424.794163026905,2341322.9892133153,671.0535598417514,3118.931846294733,-4931347.301449467,831.3815714056419,-4543446.101988053,-1644.72267746705,-33424.794163026905,39159.73858903284,-2618368.8136908486,1105.2065642669425,-3017.1228531112424,5493462.365255254,-1850.2718701330357,5060774.05567712,1836.1116945271808,2341322.9892133153,-2618368.8136908486,181597672.90640774,348.0620984649525,252604.1126724196,-627597030.9751291,99519.80690758483,-597852343.5714421,-140778.67949744768,671.0535598417514,1105.2065642669425,348.0620984649525,1161.9213212857471,291.254968298757,-788.1972338334494,-577.8152963097001,-869.2616740815193,-0.02569734171932226,3118.931846294733,-3017.1228531112424,252604.1126724196,291.254968298757,776.5961254149696,-4609829.469672135,132.74462207693415,-4575418.879916161,-392.63877307818495,-4931347.301449467,5493462.365255254,-627597030.9751291,-788.1972338334494,-4609829.469672135,65615878556.14538,-1815013.2390901707,66308329193.0316,2578909.893748626,831.3815714056419,-1850.2718701330357,99519.80690758483,-577.8152963097001,132.74462207693415,-1815013.2390901707,396.8680151000605,-1801298.558474042,-154.89219197751856,-4543446.101988053,5060774.05567712,-597852343.5714421,-869.2616740815193,-4575418.879916161,66308329193.0316,-1801298.558474042,67027989807.30943,2559877.8672397844,-1644.72267746705,1836.1116945271808,-140778.67949744768,-0.02569734171932226,-392.63877307818495,2578909.893748626,-154.89219197751856,2559877.8672397844,219.1076756772522
group_7,ET_2,16449.693573648998,-17315.453322475285,962008.7207995576,-482.7563831140894,1435.8650442064245,-5294849.302652471,881.04694415627,-5142890.554203898,-845.6442828624745,-17315.453322475285,22411.601245182264,-1104641.662412733,-735.0326309848399,-2023.4919016051992,6504839.403814843,-344.5528255850442,6332888.486023385,990.3315104729114,962008.7207995576,-1104641.662412733,59417301.00835364,118.95867320987459,85321.09572004645,-209634920.3382059,34090.682901555636,-199975092.6590307,-46172.200606956234,-482.7563831140894,-735.0326309848399,118.95867320987459,384.47148172713645,101.07748804504118,-262.0998347898333,-203.22493773005175,-288.95560182482893,-0.010065175282067806,1435.8650442064245,-2023.4919016051992,85321.09572004645,101.07748804504118,274.9268212829486,-1623390.2818929465,46.06574728889793,-1612972.1350444239,-134.1874480863692,-5294849.302652471,6504839.403814843,-209634920.3382059,-262.0998347898333,-1623390.2818929465,22521412349.850197,-650964.6751559188,22765545312.799347,872881.6084025402,881.04694415627,-344.5528255850442,34090.682901555636,-203.22493773005175,46.06574728889793,-650964.6751559188,147.29252077572116,-646795.1364416839,-53.752486332218396,-5142890.554203898,6332888.486023385,-199975092.6590307,-288.95560182482893,-1612972.1350444239,22765545312.799347,-646795.1364416839,23018882330.44979,867130.5131322042,-845.6442828624745,990.3315104729114,-46172.200606956234,-0.010065175282067806,-134.1874480863692,872881.6084025402,-53.752486332218396,867130.5131322042,72.50196957307149
group_7,ET_3,89533.45659392585,-100618.22210884794,6336453.286067993,-203.41793535553907,8886.376205089953,-22562030.333402254,3654.9622275791507,-21533018.137478553,-4930.382076963803,-100618.22210884794,113192.1543344292,-7123930.115771208,-348.50293604078263,-10168.840320156056,25753580.22488923,-3827.8612830236684,24599377.769366063,5560.034100834385,6336453.286067993,-7123930.115771208,448562428.60956585,873.8439300020848,631160.4558119228,-1561449690.5414143,250249.40569696628,-1488167086.392617,-348025.33504476375,-203.41793535553907,-348.50293604078263,873.8439300020848,2881.304465491283,735.9882451035799,-1958.208140772278,-1465.1802476480168,-2159.3106371429394,-0.068067254063438,8886.376205089953,-10168.840320156056,631160.4558119228,735.9882451035799,1974.0385520390344,-11690351.15360666,335.4341255882421,-11607498.295005605,-985.1200849183856,-22562030.333402254,25753580.22488923,-1561449690.5414143,-1958.208140772278,-11690351.15360666,164831315365.69876,-4644646.995022248,166587707486.5645,6446250.549333496,3654.9622275791507,-3827.8612830236684,250249.40569696628,-1465.1802476480168,335.4341255882421,-4644646.995022248,1027.0640154012751,-4611619.405782031,-391.4016388286001,-21533018.137478553,24599377.769366063,-1488167086.392617,-2159.3106371429394,-11607498.295005605,166587707486.5645,-4611619.405782031,168412098856.0719,6400485.475479256,-4930.382076963803,5560.034100834385,-348025.33504476375,-0.068067254063438,-985.1200849183856,6446250.549333496,-391.4016388286001,6400485.475479256,543.3399891641451
group_8,ET_1,55515.13977120388,53515.99840019464,-8005411.174849156,18.645997421628564,11703.554051941597,13574485.602479093,-4017.8855841847544,11916214.477452528,6223.743319527623,53515.99840019464,70049.93873738396,-8406892.494698048,4488.968701582161,20164.683502851294,89833714.31337366,-4242.675701458474,88364517.16320576,10208.646163771367,-8005411.174849156,-8406892.494698048,1183686809.8485408,1276.768479410907,-2021140.0558851033,-5168124750.741451,696484.0037257847,-4933448118.763977,-1075614.5465618318,18.645997421628564,4488.968701582161,1276.768479410907,9445.868620576844,2077.0982923638867,-5985.356259032081,4960.566391701213,-6639.923509737239,-0.02890334873846527,11703.554051941597,20164.683502851294,-2021140.0558851033,2077.0982923638867,6741.971565375313,40051356.049405694,-1071.9961452545613,39767088.388205305,3346.8398074332094,13574485.602479093,89833714.31337366,-5168124750.741451,-5985.356259032081,40051356.049405694,546121026436.93396,-13774372.1308895,551933898461.5304,21367792.715187594,-4017.8855841847544,-4242.675701458474,696484.0037257847,4960.566391701213,-1071.9961452545613,-13774372.1308895,3349.363583676957,-13676628.36262222,-1151.6979092189604,11916214.477452528,88364517.16320576,-4933448118.763977,-6639.923509737239,39767088.388205305,551933898461.5304,-13676628.36262222,557971968694.0778,21217618.46773681,6223.743319527623,10208.646163771367,-1075614.5465618318,-0.02890334873846527,3346.8398074332094,21367792.715187594,-1151.6979092189604,21217618.46773681,1782.183546861389
group_8,ET_2,67834.62206314593,60706.41387476375,-9506166.939004935,2797.343429826913,11806.76724455899,20438118.13764818,3454.6263519218433,18478428.203357555,7613.089610391381,60706.41387476375,68978.15099833532,-9197628.484413752,-974.4835708749615,17523.65621008317,93516210.32782222,3147.6043523268963,91888453.62671426,10944.50268277841,-9506166.939004935,-9197628.484413752,1369888955.0800347,-859.5122982572357,-1983076.3782945734,-5980075218.337191,-398555.1161370725,-5707715170.358936,-1246389.6461478623,2797.343429826913,-974.4835708749615,-859.5122982572357,10942.771711269947,-1193.7853140460409,-7746.501822915245,4010.4499990711333,-8623.430541775928,0.6700858953160046,11806.76724455899,17523.65621008317,-1983076.3782945734,-1193.7853140460409,5359.198733348968,39307938.01526057,616.6323015011743,39028784.88324135,3285.1168656682567,20438118.13764818,93516210.32782222,-5980075218.337191,-7746.501822915245,39307938.01526057,629362441706.281,8001314.229857998,636035609663.3665,24673702.44510437,3454.6263519218433,3147.6043523268963,-398555.1161370725,4010.4499990711333,616.6323015011743,8001314.229857998,1682.354490605762,7946944.717906847,662.5349393925071,18478428.203357555,91888453.62671426,-5707715170.358936,-8623.430541775928,39028784.88324135,636035609663.3665,7946944.717906847,642968809311.9186,24497643.54847852,7613.089610391381,10944.50268277841,-1246389.6461478623,0.6700858953160046,3285.1168656682567,24673702.44510437,662.5349393925071,24497643.54847852,2063.988197899824
group_8,ET_3,36282.10097194193,39333.30065723511,-5394341.210175396,1701.1418299242441,9564.197749390356,1707223.980757027,2865.609019549896,557284.1988501931,3844.4022882107884,39333.30065723511,68647.11466119776,-7022305.368435726,-512.517708066625,22794.609228978192,83492223.22516641,2651.0606983241805,82291911.56471619,8946.203456727815,-5394341.210175396,-7022305.368435726,858395423.6304339,1602.3114361268833,-1986077.6099440423,-3750525626.413241,-271293.12750666647,-3579658285.1249847,-781661.0787087869,1701.1418299242441,-512.517708066625,1602.3114361268833,6867.70281257089,-810.7784175154984,-5432.937873331986,6132.674117154711,-5909.34743296191,-0.2479538876542386,9564.197749390356,22794.609228978192,-1986077.6099440423,-810.7784175154984,8461.342997784477,39395860.30842844,417.0471295241704,39116374.31052469,3291.5628316542784,1707223.980757027,83492223.22516641,-3750525626.413241,-5432.937873331986,39395860.30842844,395041593884.7235,5273923.744017893,399230912378.8032,15485454.516486242,2865.609019549896,2651.0606983241805,-271293.12750666647,6132.674117154711,417.0471295241704,5273923.744017893,5632.016140146395,5232705.762779495,448.73750393691444,557284.1988501931,82291911.56471619,-3579658285.1249847,-5909.34743296191,39116374.31052469,399230912378.8032,5232705.762779495,403583430003.2982,15375041.18360436,3844.4022882107884,8946.203456727815,-781661.0787087869,-0.2479538876542386,3291.5628316542784,15485454.516486242,448.73750393691444,15375041.18360436,1295.0908790610129
group_9,ET_1,10118.845426773416,-32187.20838327661,1738179.71755588,906.5746204533102,3993.1141305940214,-10332003.432090212,-929.3670007771877,-10058687.536441028,-1568.4556147120604,-32187.20838327661,111503.75370625744,-5948433.514822739,-513.1883724241783,-10875.869537745726,14112706.876703115,761.2181619731875,13134412.918365035,4253.430901644652,1738179.71755588,-5948433.514822739,319511862.33316743,65.20965639418814,632582.8353502704,-1101379275.034648,-17429.99948802516,-1049238951.245138,-247119.46269834845,906.5746204533102,-513.1883724241783,65.20965639418814,2039.005625491317,-48.83335771270578,-2142.165834546135,-1840.6753149633914,-2305.883307834401,-0.05295837501034503,3993.1141305940214,-10875.869537745726,632582.8353502704,-48.83335771270578,2520.4410377147083,-11597147.118197482,-26.651033436869636,-11512092.777153965,-984.2239121977575,-10332003.432090212,14112706.876703115,-1101379275.034648,-2142.165834546135,-11597147.118197482,115409347049.20108,346048.64970248495,116629513236.16507,4531601.990923723,-929.3670007771877,761.2181619731875,-17429.99948802516,-1840.6753149633914,-26.651033436869636,346048.64970248495,1663.6295631786732,344325.8823966528,27.682333130773447,-10058687.536441028,13134412.918365035,-1049238951.245138,-2305.883307834401,-11512092.777153965,116629513236.16507,344325.8823966528,117897489318.97305,4498397.1077888645,-1568.4556147120604,4253.430901644652,-247119.46269834845,-0.05295837501034503,-984.2239121977575,4531601.990923723,27.682333130773447,4498397.1077888645,384.51627025719455
group_9,ET_2,8374.955223448296,-21568.675603247364,1099309.9241883908,47.33775673642984,1785.365023894785,-9381752.915670946,-121.02798487173733,-9214892.08935123,-1141.1071104041507,-21568.675603247364,64969.876715242535,-3160700.5215886226,-1699.6569300728224,-3719.477391266831,10344570.143501714,807.0899375528869,9832008.447064184,2407.64958048756,1099309.9241883908,-3160700.5215886226,160762409.080499,28.526606045965107,195121.68938270528,-557619282.2441087,-11713.00797345854,-531386007.9181318,-124594.28640343952,47.33775673642984,-1699.6569300728224,28.526606045965107,1029.9042521337583,-30.968826386595406,-663.3981888972295,-351.8922540359937,-741.9332276387545,0.014004331201906818,1785.365023894785,-3719.477391266831,195121.68938270528,-30.968826386595406,477.2385960826363,-3600264.2781638214,-16.773797585495732,-3574436.1573826643,-304.2152089064608,-9381752.915670946,10344570.143501714,-557619282.2441087,-663.3981888972295,-3600264.2781638214,58788728221.45746,183443.90335005362,59414119562.84366,2301098.3193060537,-121.02798487173733,807.0899375528869,-11713.00797345854,-351.8922540359937,-16.773797585495732,183443.90335005362,121.82743433673583,181328.4588589894,17.467191496932596,-9214892.08935123,9832008.447064184,-531386007.9181318,-741.9332276387545,-3574436.1573826643,59414119562.84366,181328.4588589894,60063785803.86046,2284646.223394492,-1141.1071104041507,2407.64958048756,-124594.28640343952,0.014004331201906818,-304.2152089064608,2301098.3193060537,17.467191496932596,2284646.223394492,194.30596008307373
